,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,day_of_week,day_of_month,month_of_year,quarter_of_year,year
3906,2015-10-07 00:00:00-04:00,0.006000000052154064,0.007000000216066837,0.006000000052154064,0.007000000216066837,99743,0.0,0.0,0.0,2,7,10,4,2015
3907,2015-10-08 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,100000,0.0,0.0,0.0,3,8,10,4,2015
3908,2015-10-09 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,4,9,10,4,2015
3909,2015-10-12 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,0,12,10,4,2015
3910,2015-10-13 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,1,13,10,4,2015
3911,2015-10-14 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,2,14,10,4,2015
3912,2015-10-15 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,3,15,10,4,2015
3913,2015-10-16 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,4,16,10,4,2015
3914,2015-10-19 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,0,19,10,4,2015
3915,2015-10-20 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,160000,0.0,0.0,0.0,1,20,10,4,2015
3916,2015-10-21 00:00:00-04:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,776200,0.0,0.0,0.0,2,21,10,4,2015
3917,2015-10-22 00:00:00-04:00,0.019999999552965164,0.02500000037252903,0.014999999664723873,0.02500000037252903,635000,0.0,0.0,0.0,3,22,10,4,2015
3918,2015-10-23 00:00:00-04:00,0.006000000052154064,0.007000000216066837,0.006000000052154064,0.006000000052154064,171514,0.0,0.0,0.0,4,23,10,4,2015
3919,2015-10-26 00:00:00-04:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0,0.0,0,26,10,4,2015
3920,2015-10-27 00:00:00-04:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,220000,0.0,0.0,0.0,1,27,10,4,2015
3921,2015-10-28 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,2,28,10,4,2015
3922,2015-10-29 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,3800,0.0,0.0,0.0,3,29,10,4,2015
3923,2015-10-30 00:00:00-04:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0,0.0,4,30,10,4,2015
3924,2015-11-02 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,2,11,4,2015
3925,2015-11-03 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,2700000,0.0,0.0,0.0,1,3,11,4,2015
3926,2015-11-04 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,112523,0.0,0.0,0.0,2,4,11,4,2015
3927,2015-11-05 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,5000,0.0,0.0,0.0,3,5,11,4,2015
3928,2015-11-06 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,4,6,11,4,2015
3929,2015-11-09 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,0,9,11,4,2015
3930,2015-11-10 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,1,10,11,4,2015
3931,2015-11-11 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,295000,0.0,0.0,0.0,2,11,11,4,2015
3932,2015-11-12 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,3,12,11,4,2015
3933,2015-11-13 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,4,13,11,4,2015
3934,2015-11-16 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,0,16,11,4,2015
3935,2015-11-17 00:00:00-05:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,20000,0.0,0.0,0.0,1,17,11,4,2015
3936,2015-11-18 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,155000,0.0,0.0,0.0,2,18,11,4,2015
3937,2015-11-19 00:00:00-05:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0,0.0,3,19,11,4,2015
3938,2015-11-20 00:00:00-05:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0,0.0,4,20,11,4,2015
3939,2015-11-23 00:00:00-05:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0,0.0,0,23,11,4,2015
3940,2015-11-24 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,1,24,11,4,2015
3941,2015-11-25 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,2,25,11,4,2015
3942,2015-11-27 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,3400,0.0,0.0,0.0,4,27,11,4,2015
3943,2015-11-30 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,0,30,11,4,2015
3944,2015-12-01 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,1,1,12,4,2015
3945,2015-12-02 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,400,0.0,0.0,0.0,2,2,12,4,2015
3946,2015-12-03 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,1000,0.0,0.0,0.0,3,3,12,4,2015
3947,2015-12-04 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,4,4,12,4,2015
3948,2015-12-07 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,0,7,12,4,2015
3949,2015-12-08 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,1,8,12,4,2015
3950,2015-12-09 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,3500,0.0,0.0,0.0,2,9,12,4,2015
3951,2015-12-10 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,465000,0.0,0.0,0.0,3,10,12,4,2015
3952,2015-12-11 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,2600,0.0,0.0,0.0,4,11,12,4,2015
3953,2015-12-14 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,1000,0.0,0.0,0.0,0,14,12,4,2015
3954,2015-12-15 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,3000,0.0,0.0,0.0,1,15,12,4,2015
3955,2015-12-16 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,2000,0.0,0.0,0.0,2,16,12,4,2015
3956,2015-12-17 00:00:00-05:00,0.004000000189989805,0.004999999888241291,0.004000000189989805,0.004999999888241291,6127255,0.0,0.0,0.0,3,17,12,4,2015
3957,2015-12-18 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,300000,0.0,0.0,0.0,4,18,12,4,2015
3958,2015-12-21 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,4000,0.0,0.0,0.0,0,21,12,4,2015
3959,2015-12-22 00:00:00-05:00,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.0,0.0,0.0,1,22,12,4,2015
3960,2015-12-23 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,1000000,0.0,0.0,0.0,2,23,12,4,2015
3961,2015-12-24 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,3,24,12,4,2015
3962,2015-12-28 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,28,12,4,2015
3963,2015-12-29 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,24800,0.0,0.0,0.0,1,29,12,4,2015
3964,2015-12-30 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,2,30,12,4,2015
3965,2015-12-31 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,3,31,12,4,2015
3966,2016-01-04 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,4,1,1,2016
3967,2016-01-05 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,1,5,1,1,2016
3968,2016-01-06 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,5000,0.0,0.0,0.0,2,6,1,1,2016
3969,2016-01-07 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,3,7,1,1,2016
3970,2016-01-08 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,840,0.0,0.0,0.0,4,8,1,1,2016
3971,2016-01-11 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,11,1,1,2016
3972,2016-01-12 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,1,0.0,0.0,0.0,1,12,1,1,2016
3973,2016-01-13 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,2000,0.0,0.0,0.0,2,13,1,1,2016
3974,2016-01-14 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,3,14,1,1,2016
3975,2016-01-15 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,4,15,1,1,2016
3976,2016-01-19 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,19,1,1,2016
3977,2016-01-20 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,20,1,1,2016
3978,2016-01-21 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,3,21,1,1,2016
3979,2016-01-22 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,22,1,1,2016
3980,2016-01-25 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,25,1,1,2016
3981,2016-01-26 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,1,26,1,1,2016
3982,2016-01-27 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,0,0.0,0.0,0.0,2,27,1,1,2016
3983,2016-01-28 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,21000,0.0,0.0,0.0,3,28,1,1,2016
3984,2016-01-29 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,40008,0.0,0.0,0.0,4,29,1,1,2016
3985,2016-02-01 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,1,2,1,2016
3986,2016-02-02 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,2,2,1,2016
3987,2016-02-03 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,3,2,1,2016
3988,2016-02-04 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,4,2,1,2016
3989,2016-02-05 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,5,2,1,2016
3990,2016-02-08 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,8,2,1,2016
3991,2016-02-09 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,9,2,1,2016
3992,2016-02-10 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,10,2,1,2016
3993,2016-02-11 00:00:00-05:00,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,344335,0.0,0.0,0.0,3,11,2,1,2016
3994,2016-02-12 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,12,2,1,2016
3995,2016-02-16 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,16,2,1,2016
3996,2016-02-17 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,17,2,1,2016
3997,2016-02-18 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,18,2,1,2016
3998,2016-02-19 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,19,2,1,2016
3999,2016-02-22 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,22,2,1,2016
4000,2016-02-23 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,23,2,1,2016
4001,2016-02-24 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1535000,0.0,0.0,0.0,2,24,2,1,2016
4002,2016-02-25 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,3,25,2,1,2016
4003,2016-02-26 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,4,26,2,1,2016
4004,2016-02-29 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,29,2,1,2016
4005,2016-03-01 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,1,1,3,1,2016
4006,2016-03-02 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,2,2,3,1,2016
4007,2016-03-03 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,3,3,1,2016
4008,2016-03-04 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,4,4,3,1,2016
4009,2016-03-07 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,200000,0.0,0.0,0.0,0,7,3,1,2016
4010,2016-03-08 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,8,3,1,2016
4011,2016-03-09 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,9,3,1,2016
4012,2016-03-10 00:00:00-05:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,3,10,3,1,2016
4013,2016-03-11 00:00:00-05:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,11,3,1,2016
4014,2016-03-14 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,14,3,1,2016
4015,2016-03-15 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,1,15,3,1,2016
4016,2016-03-16 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,16,3,1,2016
4017,2016-03-17 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,3,17,3,1,2016
4018,2016-03-18 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,131888,0.0,0.0,0.0,4,18,3,1,2016
4019,2016-03-21 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,21,3,1,2016
4020,2016-03-22 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,22,3,1,2016
4021,2016-03-23 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,23,3,1,2016
4022,2016-03-24 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,24,3,1,2016
4023,2016-03-28 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,28,3,1,2016
4024,2016-03-29 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,1,29,3,1,2016
4025,2016-03-30 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,30,3,1,2016
4026,2016-03-31 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,31,3,1,2016
4027,2016-04-01 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,4,1,4,2,2016
4028,2016-04-04 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,4,4,2,2016
4029,2016-04-05 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,5,4,2,2016
4030,2016-04-06 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,2,6,4,2,2016
4031,2016-04-07 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,7,4,2,2016
4032,2016-04-08 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,8,4,2,2016
4033,2016-04-11 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,11,4,2,2016
4034,2016-04-12 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,12,4,2,2016
4035,2016-04-13 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,13,4,2,2016
4036,2016-04-14 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,20000,0.0,0.0,0.0,3,14,4,2,2016
4037,2016-04-15 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,15,4,2,2016
4038,2016-04-18 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,18,4,2,2016
4039,2016-04-19 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,19,4,2,2016
4040,2016-04-20 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,10000,0.0,0.0,0.0,2,20,4,2,2016
4041,2016-04-21 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,21,4,2,2016
4042,2016-04-22 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,4,22,4,2,2016
4043,2016-04-25 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,0,25,4,2,2016
4044,2016-04-26 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,26,4,2,2016
4045,2016-04-27 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,100000,0.0,0.0,0.0,2,27,4,2,2016
4046,2016-04-28 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0,0.0,0.0,0.0,3,28,4,2,2016
4047,2016-04-29 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,29,4,2,2016
4048,2016-05-02 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,90000,0.0,0.0,0.0,0,2,5,2,2016
4049,2016-05-03 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,3,5,2,2016
4050,2016-05-04 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,4,5,2,2016
4051,2016-05-05 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,5,5,2,2016
4052,2016-05-06 00:00:00-04:00,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,282248,0.0,0.0,0.0,4,6,5,2,2016
4053,2016-05-09 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,0,9,5,2,2016
4054,2016-05-10 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,10,5,2,2016
4055,2016-05-11 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,11,5,2,2016
4056,2016-05-12 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,12,5,2,2016
4057,2016-05-13 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,4,13,5,2,2016
4058,2016-05-16 00:00:00-04:00,0.006000000052154064,0.007000000216066837,0.006000000052154064,0.006000000052154064,667752,0.0,0.0,0.0,0,16,5,2,2016
4059,2016-05-17 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,17,5,2,2016
4060,2016-05-18 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,18,5,2,2016
4061,2016-05-19 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,19,5,2,2016
4062,2016-05-20 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,20,5,2,2016
4063,2016-05-23 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,0,23,5,2,2016
4064,2016-05-24 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,1,24,5,2,2016
4065,2016-05-25 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,25,5,2,2016
4066,2016-05-26 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,3,26,5,2,2016
4067,2016-05-27 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,27,5,2,2016
4068,2016-05-31 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,1,31,5,2,2016
4069,2016-06-01 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,2,1,6,2,2016
4070,2016-06-02 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,2,6,2,2016
4071,2016-06-03 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,3,6,2,2016
4072,2016-06-06 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,0,6,6,2,2016
4073,2016-06-07 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,1,7,6,2,2016
4074,2016-06-08 00:00:00-04:00,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.0,0.0,0.0,2,8,6,2,2016
4075,2016-06-09 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,3,9,6,2,2016
4076,2016-06-10 00:00:00-04:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0,0.0,0.0,0.0,4,10,6,2,2016
